EGY00002;1980-03-18;08:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-04-01;09:30;0.0;pH;pH-POT-25;;8.0;---;Fair
EGY00002;1980-04-01;09:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-07-08;08:15;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00002;1980-07-21;08:00;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00002;1980-08-18;08:10;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00002;1980-09-02;08:25;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00002;1980-10-07;09:00;0.0;pH;pH-POT-25;;8.0;---;Fair
EGY00002;1980-10-07;09:00;0.0;TEMP;TEMP-Hg;;25.0;°C;Fair
EGY00002;1980-11-24;09:00;0.0;O2-Dis;T-COL-I-AZD;;8.8;mg/l;Fair
EGY00002;1980-11-24;09:00;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-12-08;09:30;0.0;O2-Dis;T-COL-I-AZD;;9.0;mg/l;Fair
EGY00002;1980-12-08;09:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-12-08;09:30;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00002;1980-12-29;09:10;0.0;O2-Dis;T-COL-I-AZD;;9.0;mg/l;Fair
EGY00002;1980-01-01;09:45;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00002;1980-01-15;09:15;0.0;TEMP;TEMP-Hg;;20.5;°C;Fair
EGY00002;1980-02-05;08:45;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00002;1980-02-05;08:45;0.0;O2-Dis;T-COL-I-AZD;;8.7;mg/l;Fair
EGY00002;1980-03-04;08:30;0.0;EC;EC-CND-Pt;;245.0;µS/cm;Fair
EGY00002;1980-03-18;08:45;0.0;TEMP;TEMP-Hg;;25.0;°C;Fair
EGY00002;1980-04-01;09:30;0.0;TEMP;TEMP-Hg;;25.0;°C;Fair
EGY00002;1980-04-15;09:00;0.0;TEMP;TEMP-Hg;;27.0;°C;Fair
EGY00002;1980-05-06;08:15;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00002;1980-05-06;08:15;0.0;O2-Dis;T-COL-I-AZD;;7.5;mg/l;Fair
EGY00002;1980-05-06;08:15;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-05-06;08:15;0.0;EC;EC-CND-Pt;;245.0;µS/cm;Fair
EGY00002;1980-05-20;08:15;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00002;1980-05-20;08:15;0.0;EC;EC-CND-Pt;;250.0;µS/cm;Fair
EGY00002;1980-06-11;07:15;0.0;O2-Dis;T-COL-I-AZD;;7.8;mg/l;Fair
EGY00002;1980-06-11;07:15;0.0;EC;EC-CND-Pt;;240.0;µS/cm;Fair
EGY00002;1980-06-25;08:15;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00002;1980-06-25;08:15;0.0;EC;EC-CND-Pt;;240.0;µS/cm;Fair
EGY00002;1980-07-21;08:00;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00002;1980-07-21;08:00;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-08-18;08:10;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00002;1980-09-02;08:25;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-09-02;08:25;0.0;TEMP;TEMP-Hg;;28.0;°C;Fair
EGY00002;1980-09-02;08:25;0.0;EC;EC-CND-Pt;;240.0;µS/cm;Fair
EGY00002;1980-09-22;08:20;0.0;O2-Dis;T-COL-I-AZD;;7.9;mg/l;Fair
EGY00002;1980-09-22;08:20;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-09-22;08:20;0.0;EC;EC-CND-Pt;;240.0;µS/cm;Fair
EGY00002;1980-10-07;09:00;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-10-07;09:00;0.0;EC;EC-CND-Pt;;245.0;µS/cm;Fair
EGY00002;1980-10-27;08:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00002;1980-10-27;08:30;0.0;TEMP;TEMP-Hg;;26.5;°C;Fair
EGY00002;1980-11-10;09:15;0.0;O2-Dis;T-COL-I-AZD;;8.7;mg/l;Fair
EGY00002;1980-11-24;09:00;0.0;EC;EC-CND-Pt;;250.0;µS/cm;Fair
EGY00002;1980-12-29;09:10;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00002;1980-12-29;09:10;0.0;TEMP;TEMP-Hg;;20.0;°C;Fair
EGY00002;1980-12-29;09:10;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00003;1980-01-17;09:30;0.0;O2-Dis;T-COL-I-AZD;;8.7;mg/l;Fair
EGY00003;1980-02-20;08:45;0.0;TEMP;TEMP-Hg;;20.5;°C;Fair
EGY00003;1980-03-04;09:15;0.0;O2-Dis;T-COL-I-AZD;;8.1;mg/l;Fair
EGY00003;1980-03-18;09:00;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-04-01;09:15;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00003;1980-04-01;09:15;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00003;1980-04-15;07:45;0.0;O2-Dis;T-COL-I-AZD;;7.5;mg/l;Fair
EGY00003;1980-04-15;07:45;0.0;TEMP;TEMP-Hg;;26.0;°C;Fair
EGY00003;1980-05-06;07:30;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00003;1980-05-20;08:10;0.0;EC;EC-CND-Pt;;265.0;µS/cm;Fair
EGY00003;1980-06-25;08:30;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00003;1980-06-25;08:30;0.0;TEMP;TEMP-Hg;;28.0;°C;Fair
EGY00003;1980-07-21;08:10;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-08-04;07:45;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00003;1980-08-04;07:45;0.0;O2-Dis;T-COL-I-AZD;;7.5;mg/l;Fair
EGY00003;1980-08-04;07:45;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00003;1980-09-22;07:15;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-09-22;07:15;0.0;EC;EC-CND-Pt;;250.0;µS/cm;Fair
EGY00003;1980-10-27;08:30;0.0;TEMP;TEMP-Hg;;26.0;°C;Fair
EGY00003;1980-11-10;09:30;0.0;TEMP;TEMP-Hg;;22.0;°C;Fair
EGY00003;1980-11-24;09:15;0.0;O2-Dis;T-COL-I-AZD;;8.8;mg/l;Fair
EGY00003;1980-11-24;09:15;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-12-08;09:10;0.0;O2-Dis;T-COL-I-AZD;;8.8;mg/l;Fair
EGY00003;1980-12-29;09:10;0.0;TEMP;TEMP-Hg;;19.5;°C;Fair
EGY00003;1980-01-02;09:30;0.0;EC;EC-CND-Pt;;270.0;µS/cm;Fair
EGY00003;1980-02-06;09:00;0.0;O2-Dis;T-COL-I-AZD;;8.6;mg/l;Fair
EGY00003;1980-02-06;09:00;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-02-06;09:00;0.0;EC;EC-CND-Pt;;270.0;µS/cm;Fair
EGY00003;1980-03-04;09:15;0.0;pH;pH-POT-25;;7.9;---;Fair
EGY00003;1980-03-18;09:00;0.0;EC;EC-CND-Pt;;255.0;µS/cm;Fair
EGY00003;1980-04-15;07:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-05-06;07:30;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-05-06;07:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-05-20;08:10;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-07-08;07:45;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-07-21;08:10;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-09-02;07:55;0.0;O2-Dis;T-COL-I-AZD;;7.5;mg/l;Fair
EGY00003;1980-10-07;08:55;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-10-27;08:30;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00003;1980-11-10;09:30;0.0;pH;pH-POT-25;;7.95;---;Fair
EGY00003;1980-11-10;09:30;0.0;O2-Dis;T-COL-I-AZD;;8.6;mg/l;Fair
EGY00003;1980-11-24;09:15;0.0;pH;pH-POT-25;;8.0;---;Fair
EGY00003;1980-12-08;09:10;0.0;TEMP;TEMP-Hg;;19.0;°C;Fair
EGY00003;1980-12-08;09:10;0.0;EC;EC-CND-Pt;;275.0;µS/cm;Fair
EGY00003;1980-12-29;09:10;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00003;1980-01-17;09:30;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00003;1980-01-17;09:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-01-17;09:30;0.0;TEMP;TEMP-Hg;;20.0;°C;Fair
EGY00003;1980-02-06;09:00;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00003;1980-03-04;09:15;0.0;TEMP;TEMP-Hg;;23.5;°C;Fair
EGY00003;1980-03-18;09:00;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00003;1980-03-18;09:00;0.0;TEMP;TEMP-Hg;;24.0;°C;Fair
EGY00003;1980-05-20;08:10;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00003;1980-06-11;08:10;0.0;O2-Dis;T-COL-I-AZD;;7.8;mg/l;Fair
EGY00003;1980-07-08;07:45;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00003;1980-07-08;07:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-07-08;07:45;0.0;TEMP;TEMP-Hg;;28.0;°C;Fair
EGY00003;1980-07-08;07:45;0.0;EC;EC-CND-Pt;;250.0;µS/cm;Fair
EGY00003;1980-08-04;07:45;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00003;1980-08-18;08:25;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-08-18;08:25;0.0;EC;EC-CND-Pt;;250.0;µS/cm;Fair
EGY00003;1980-09-02;07:55;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00003;1980-09-02;07:55;0.0;TEMP;TEMP-Hg;;28.0;°C;Fair
EGY00003;1980-09-02;07:55;0.0;EC;EC-CND-Pt;;255.0;µS/cm;Fair
EGY00003;1980-09-22;07:15;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-10-07;08:55;0.0;TEMP;TEMP-Hg;;25.0;°C;Fair
EGY00003;1980-10-27;08:30;0.0;EC;EC-CND-Pt;;250.0;µS/cm;Fair
EGY00003;1980-11-10;09:30;0.0;EC;EC-CND-Pt;;270.0;µS/cm;Fair
EGY00003;1980-11-24;09:15;0.0;TEMP;TEMP-Hg;;21.0;°C;Fair
EGY00003;1980-11-24;09:15;0.0;EC;EC-CND-Pt;;265.0;µS/cm;Fair
EGY00003;1980-12-29;09:10;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-12-29;09:10;0.0;EC;EC-CND-Pt;;275.0;µS/cm;Fair
EGY00003;1980-01-02;09:30;0.0;O2-Dis;T-COL-I-AZD;;8.8;mg/l;Fair
EGY00003;1980-01-02;09:30;0.0;TEMP;TEMP-Hg;;19.0;°C;Fair
EGY00003;1980-02-06;09:00;0.0;TEMP;TEMP-Hg;;19.5;°C;Fair
EGY00003;1980-02-20;08:45;0.0;O2-Dis;T-COL-I-AZD;;8.7;mg/l;Fair
EGY00003;1980-03-04;09:15;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-04-15;07:45;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-05-06;07:30;0.0;TEMP;TEMP-Hg;;28.0;°C;Fair
EGY00003;1980-05-06;07:30;0.0;EC;EC-CND-Pt;;270.0;µS/cm;Fair
EGY00003;1980-05-20;08:10;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00003;1980-05-20;08:10;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00003;1980-06-11;08:10;0.0;TEMP;TEMP-Hg;;27.0;°C;Fair
EGY00003;1980-06-11;08:10;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00003;1980-06-25;08:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-06-25;08:30;0.0;EC;EC-CND-Pt;;255.0;µS/cm;Fair
EGY00003;1980-07-21;08:10;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00003;1980-07-21;08:10;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00003;1980-08-04;07:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-08-18;08:25;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-08-18;08:25;0.0;O2-Dis;T-COL-I-AZD;;7.5;mg/l;Fair
EGY00003;1980-09-22;07:15;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00003;1980-09-22;07:15;0.0;TEMP;TEMP-Hg;;26.5;°C;Fair
EGY00003;1980-10-07;08:55;0.0;pH;pH-POT-25;;8.0;---;Fair
EGY00003;1980-10-07;08:55;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00003;1980-11-10;09:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-12-08;09:10;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-12-29;09:10;0.0;O2-Dis;T-COL-I-AZD;;8.9;mg/l;Fair
EGY00003;1980-01-02;09:30;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-01-02;09:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-01-17;09:30;0.0;EC;EC-CND-Pt;;275.0;µS/cm;Fair
EGY00003;1980-02-20;08:45;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00003;1980-02-20;08:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-02-20;08:45;0.0;EC;EC-CND-Pt;;265.0;µS/cm;Fair
EGY00003;1980-03-04;09:15;0.0;EC;EC-CND-Pt;;260.0;µS/cm;Fair
EGY00003;1980-03-18;09:00;0.0;pH;pH-POT-25;;7.9;---;Fair
EGY00003;1980-04-01;09:15;0.0;pH;pH-POT-25;;8.0;---;Fair
EGY00003;1980-04-01;09:15;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-04-01;09:15;0.0;TEMP;TEMP-Hg;;25.0;°C;Fair
EGY00003;1980-04-15;07:45;0.0;EC;EC-CND-Pt;;270.0;µS/cm;Fair
EGY00003;1980-06-11;08:10;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00003;1980-06-11;08:10;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-06-25;08:30;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00003;1980-07-21;08:10;0.0;EC;EC-CND-Pt;;255.0;µS/cm;Fair
EGY00003;1980-08-18;08:25;0.0;TEMP;TEMP-Hg;;28.5;°C;Fair
EGY00003;1980-09-02;07:55;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-10-07;08:55;0.0;O2-Dis;T-COL-I-AZD;;7.9;mg/l;Fair
EGY00003;1980-10-27;08:30;0.0;O2-Dis;T-COL-I-AZD;;7.9;mg/l;Fair
EGY00003;1980-10-27;08:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00003;1980-12-08;09:10;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00004;1980-11-24;08:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1979-07-03;08:45;0.0;TEMP;TEMP-Hg;;27.0;°C;Fair
EGY00004;1979-08-21;08:45;0.0;TEMP;TEMP-Hg;;28.0;°C;Fair
EGY00004;1979-09-04;08:30;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00004;1979-09-18;08:50;0.0;TEMP;TEMP-Hg;;27.0;°C;Fair
EGY00004;1979-09-18;08:50;0.0;EC;EC-CND-Pt;;275.0;µS/cm;Fair
EGY00004;1979-10-02;08:40;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1979-11-06;08:40;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1979-11-06;08:40;0.0;TEMP;TEMP-Hg;;22.0;°C;Fair
EGY00004;1979-11-06;08:40;0.0;EC;EC-CND-Pt;;275.0;µS/cm;Fair
EGY00004;1979-11-20;08:50;0.0;EC;EC-CND-Pt;;290.0;µS/cm;Fair
EGY00004;1980-01-01;08:30;0.0;O2-Dis;T-COL-I-AZD;;8.6;mg/l;Fair
EGY00004;1980-01-15;08:15;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00004;1980-01-15;08:15;0.0;O2-Dis;T-COL-I-AZD;;8.5;mg/l;Fair
EGY00004;1980-01-15;08:15;0.0;TEMP;TEMP-Hg;;19.0;°C;Fair
EGY00004;1980-02-05;08:30;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00004;1980-02-19;18:15;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00004;1980-02-19;18:15;0.0;TEMP;TEMP-Hg;;19.5;°C;Fair
EGY00004;1980-02-19;18:15;0.0;EC;EC-CND-Pt;;270.0;µS/cm;Fair
EGY00004;1980-03-04;08:30;0.0;pH;pH-POT-25;;8.05;---;Fair
EGY00004;1980-03-18;08:45;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00004;1980-03-18;08:45;0.0;TEMP;TEMP-Hg;;23.0;°C;Fair
EGY00004;1980-04-15;07:30;0.0;TEMP;TEMP-Hg;;25.0;°C;Fair
EGY00004;1980-04-15;07:30;0.0;EC;EC-CND-Pt;;285.0;µS/cm;Fair
EGY00004;1980-05-06;07:45;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00004;1980-05-06;07:45;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00004;1980-06-11;07:45;0.0;O2-Dis;T-COL-I-AZD;;7.7;mg/l;Fair
EGY00004;1980-06-25;07:45;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00004;1980-07-08;07:30;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00004;1980-07-21;08:05;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00004;1980-07-21;08:05;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1980-08-04;08:45;0.0;O2-Dis;T-COL-I-AZD;;7.6;mg/l;Fair
EGY00004;1980-08-18;07:50;0.0;pH;pH-POT-25;;8.15;---;Fair
EGY00004;1980-09-02;08:35;0.0;pH;pH-POT-25;;8.2;---;Fair
EGY00004;1980-09-22;08:35;0.0;pH;pH-POT-25;;8.1;---;Fair
EGY00004;1980-10-07;08:55;0.0;TEMP;TEMP-Hg;;24.5;°C;Fair
EGY00004;1980-10-07;08:55;0.0;EC;EC-CND-Pt;;280.0;µS/cm;Fair
EGY00004;1979-07-03;08:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1979-07-17;08:55;0.0;pH;pH-POT-25;;8.25;---;Fair
EGY00004;1979-08-07;09:30;0.0;TEMP;TEMP-Hg;;28.5;°C;Fair
EGY00004;1979-08-21;08:45;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1979-09-04;08:30;0.0;NH3N;COL-PHE-APHA1976;;0.0;mg/l;Poor
EGY00004;1979-09-04;08:30;0.0;TEMP;TEMP-Hg;;27.5;°C;Fair
EGY00004;1979-09-04;08:30;0.0;EC;EC-CND-Pt;;290.0;µS/cm;Fair
EGY00004;1979-09-18;08:50;0.0;pH;pH-POT-25;;8.0;---;Fair
EGY00004;1979-10-02;08:40;0.0;TEMP;TEMP-Hg;;25.5;°C;Fair
