created_at,entry_id,field1,field2,field3,field4,field5,field7,latitude,longitude,elevation,status
2021-03-20 11:08:41 CET,256,-127.00000,,,,,,,,,
2021-03-20 11:08:57 CET,257,-127.00000,,,,,,,,,
2021-03-20 11:09:13 CET,258,-127.00000,,,,,,,,,
2021-03-20 11:09:30 CET,259,-127.00000,,,,,,,,,
2021-03-20 11:09:45 CET,260,-127.00000,,,,,,,,,
2021-03-20 11:10:01 CET,261,-127.00000,,,,,,,,,
2021-03-20 11:10:18 CET,262,-127.00000,,,,,,,,,
2021-03-20 11:10:35 CET,263,-127.00000,,,,,,,,,
2021-03-20 11:10:55 CET,264,-127.00000,,,,,,,,,
2021-03-20 11:11:11 CET,265,-127.00000,,,,,,,,,
2021-03-20 11:11:30 CET,266,-127.00000,,,,,,,,,
2021-03-20 11:11:47 CET,267,-127.00000,,,,,,,,,
2021-03-20 11:12:03 CET,268,-127.00000,,,,,,,,,
2021-03-20 11:12:19 CET,269,-127.00000,,,,,,,,,
2021-03-20 11:12:35 CET,270,-127.00000,,,,,,,,,
2021-03-20 11:12:52 CET,271,-127.00000,,,,,,,,,
2021-03-20 11:13:08 CET,272,-127.00000,,,,,,,,,
2021-03-20 11:13:24 CET,273,-127.00000,,,,,,,,,
2021-03-20 11:13:40 CET,274,-127.00000,,,,,,,,,
2021-03-20 11:13:56 CET,275,-127.00000,,,,,,,,,
2021-03-20 11:14:12 CET,276,-127.00000,,,,,,,,,
2021-03-20 11:14:28 CET,277,-127.00000,,,,,,,,,
2021-03-20 11:14:44 CET,278,-127.00000,,,,,,,,,
2021-03-20 11:14:59 CET,279,-127.00000,,,,,,,,,
2021-03-20 11:15:15 CET,280,-127.00000,,,,,,,,,
2021-03-20 11:15:32 CET,281,-127.00000,,,,,,,,,
2021-03-20 11:15:48 CET,282,-127.00000,,,,,,,,,
2021-03-20 11:16:04 CET,283,-127.00000,,,,,,,,,
2021-03-20 11:16:21 CET,284,-127.00000,,,,,,,,,
2021-03-20 11:16:37 CET,285,-127.00000,,,,,,,,,
2021-03-20 11:16:56 CET,286,-127.00000,,,,,,,,,
2021-03-20 11:17:12 CET,287,-127.00000,,,,,,,,,
2021-03-20 11:17:28 CET,288,-127.00000,,,,,,,,,
2021-03-20 11:17:43 CET,289,-127.00000,,,,,,,,,
2021-03-20 11:17:59 CET,290,-127.00000,,,,,,,,,
2021-03-20 11:18:15 CET,291,-127.00000,,,,,,,,,
2021-03-20 11:18:30 CET,292,-127.00000,,,,,,,,,
2021-03-20 11:18:50 CET,293,-127.00000,,,,,,,,,
2021-03-20 11:19:05 CET,294,-127.00000,,,,,,,,,
2021-03-20 11:19:21 CET,295,-127.00000,,,,,,,,,
2021-03-20 11:19:37 CET,296,-127.00000,,,,,,,,,
2021-03-20 11:19:52 CET,297,-127.00000,,,,,,,,,
2021-03-20 11:20:08 CET,298,-127.00000,,,,,,,,,
2021-03-20 11:20:24 CET,299,-127.00000,,,,,,,,,
2021-03-20 11:20:40 CET,300,-127.00000,,,,,,,,,
2021-03-20 11:20:55 CET,301,-127.00000,,,,,,,,,
2021-03-20 11:21:11 CET,302,-127.00000,,,,,,,,,
2021-03-20 11:21:27 CET,303,-127.00000,,,,,,,,,
2021-03-20 11:21:43 CET,304,-127.00000,,,,,,,,,
2021-03-20 11:21:58 CET,305,-127.00000,,,,,,,,,
2021-03-20 11:22:14 CET,306,-127.00000,,,,,,,,,
2021-03-20 11:22:30 CET,307,-127.00000,,,,,,,,,
2021-03-20 11:22:46 CET,308,-127.00000,,,,,,,,,
2021-03-20 11:23:02 CET,309,-127.00000,,,,,,,,,
2021-03-20 11:23:17 CET,310,-127.00000,,,,,,,,,
2021-03-20 11:23:33 CET,311,-127.00000,,,,,,,,,
2021-03-20 11:23:49 CET,312,-127.00000,,,,,,,,,
2021-03-20 11:24:05 CET,313,-127.00000,,,,,,,,,
2021-03-20 11:24:21 CET,314,-127.00000,,,,,,,,,
2021-03-20 11:24:37 CET,315,-127.00000,,,,,,,,,
2021-03-20 11:24:53 CET,316,-127.00000,,,,,,,,,
2021-03-20 11:25:09 CET,317,-127.00000,,,,,,,,,
2021-03-20 11:25:24 CET,318,-127.00000,,,,,,,,,
2021-03-20 11:25:40 CET,319,-127.00000,,,,,,,,,
2021-03-20 11:25:56 CET,320,-127.00000,,,,,,,,,
2021-03-20 11:26:12 CET,321,-127.00000,,,,,,,,,
2021-03-20 11:26:27 CET,322,-127.00000,,,,,,,,,
2021-03-20 11:26:43 CET,323,-127.00000,,,,,,,,,
2021-03-20 11:26:59 CET,324,-127.00000,,,,,,,,,
2021-03-20 11:27:15 CET,325,-127.00000,,,,,,,,,
2021-03-20 11:27:31 CET,326,-127.00000,,,,,,,,,
2021-03-20 11:27:47 CET,327,-127.00000,,,,,,,,,
2021-03-20 11:28:03 CET,328,-127.00000,,,,,,,,,
2021-03-20 11:28:18 CET,329,-127.00000,,,,,,,,,
2021-03-20 11:28:34 CET,330,-127.00000,,,,,,,,,
2021-03-20 11:28:50 CET,331,-127.00000,,,,,,,,,
2021-03-20 11:29:05 CET,332,-127.00000,,,,,,,,,
2021-03-20 11:29:21 CET,333,-127.00000,,,,,,,,,
2021-03-20 11:29:36 CET,334,-127.00000,,,,,,,,,
2021-03-20 11:29:52 CET,335,-127.00000,,,,,,,,,
2021-03-20 11:30:08 CET,336,-127.00000,,,,,,,,,
2021-03-20 11:30:23 CET,337,-127.00000,,,,,,,,,
2021-03-20 11:30:38 CET,338,-127.00000,,,,,,,,,
2021-03-20 11:30:55 CET,339,-127.00000,,,,,,,,,
2021-03-20 11:31:17 CET,340,-127.00000,,,,,,,,,
2021-03-20 11:31:33 CET,341,-127.00000,,,,,,,,,
2021-03-20 11:31:49 CET,342,-127.00000,,,,,,,,,
2021-03-20 11:32:04 CET,343,-127.00000,,,,,,,,,
2021-03-20 11:32:20 CET,344,-127.00000,,,,,,,,,
2021-03-20 11:32:36 CET,345,-127.00000,,,,,,,,,
2021-03-20 11:32:51 CET,346,-127.00000,,,,,,,,,
2021-03-20 11:33:07 CET,347,-127.00000,,,,,,,,,
2021-03-20 11:35:07 CET,348,0.00000,,,,,,,,,
2021-03-20 11:35:23 CET,349,0.00000,,,,,,,,,
2021-03-20 11:35:41 CET,350,0.00000,,,,,,,,,
2021-03-20 11:35:56 CET,351,0.00000,,,,,,,,,
2021-03-20 11:36:14 CET,352,0.00000,,,,,,,,,
2021-03-20 11:36:30 CET,353,0.00000,,,,,,,,,
2021-03-20 11:36:46 CET,354,0.00000,,,,,,,,,
2021-03-20 11:37:05 CET,355,0.00000,,,,,,,,,
2021-03-20 11:37:27 CET,356,0.00000,,,,,,,,,
2021-03-20 11:37:49 CET,357,0.00000,,,,,,,,,
2021-03-20 11:38:05 CET,358,0.00000,,,,,,,,,
2021-03-20 11:38:22 CET,359,0.00000,,,,,,,,,
2021-03-20 11:38:37 CET,360,0.00000,,,,,,,,,
2021-03-20 11:38:54 CET,361,0.00000,,,,,,,,,
2021-03-20 11:39:12 CET,362,0.00000,,,,,,,,,
2021-03-20 11:39:28 CET,363,0.00000,,,,,,,,,
2021-03-20 11:39:44 CET,364,0.00000,,,,,,,,,
2021-03-20 11:39:59 CET,365,0.00000,,,,,,,,,
2021-03-20 11:40:15 CET,366,0.00000,,,,,,,,,
2021-03-20 11:40:35 CET,367,0.00000,,,,,,,,,
2021-03-20 11:40:51 CET,368,0.00000,,,,,,,,,
2021-03-20 11:41:11 CET,369,0.00000,,,,,,,,,
2021-03-20 11:41:27 CET,370,0.00000,,,,,,,,,
2021-03-20 11:41:43 CET,371,0.00000,,,,,,,,,
2021-03-20 11:41:58 CET,372,0.00000,,,,,,,,,
2021-03-20 11:42:14 CET,373,0.00000,,,,,,,,,
2021-03-20 11:42:30 CET,374,0.00000,,,,,,,,,
2021-03-20 11:42:46 CET,375,0.00000,,,,,,,,,
2021-03-20 11:43:02 CET,376,0.00000,,,,,,,,,
2021-03-20 11:43:18 CET,377,0.00000,,,,,,,,,
2021-03-20 11:43:38 CET,378,0.00000,,,,,,,,,
2021-03-20 11:43:53 CET,379,0.00000,,,,,,,,,
2021-03-20 11:44:09 CET,380,0.00000,,,,,,,,,
2021-03-20 11:44:33 CET,381,0.00000,,,,,,,,,
2021-03-20 11:44:49 CET,382,0.00000,,,,,,,,,
2021-03-20 11:45:05 CET,383,0.00000,,,,,,,,,
2021-03-20 11:45:20 CET,384,0.00000,,,,,,,,,
2021-03-20 11:45:40 CET,385,0.00000,,,,,,,,,
2021-03-20 11:45:56 CET,386,0.00000,,,,,,,,,
2021-03-20 11:46:12 CET,387,0.00000,,,,,,,,,
2021-03-20 11:46:27 CET,388,0.00000,,,,,,,,,
2021-03-20 11:46:43 CET,389,0.00000,,,,,,,,,
2021-03-20 11:46:59 CET,390,0.00000,,,,,,,,,
2021-03-20 11:47:16 CET,391,0.00000,,,,,,,,,
2021-03-20 11:47:31 CET,392,0.00000,,,,,,,,,
2021-03-20 11:47:52 CET,393,0.00000,,,,,,,,,
2021-03-20 11:48:12 CET,394,0.00000,,,,,,,,,
2021-03-20 11:48:28 CET,395,0.00000,,,,,,,,,
2021-03-20 11:48:46 CET,396,-127.00000,,,,,,,,,
2021-03-20 11:49:02 CET,397,-127.00000,,,,,,,,,
2021-03-20 11:49:20 CET,398,-127.00000,,,,,,,,,
2021-03-20 11:49:35 CET,399,-127.00000,,,,,,,,,
2021-03-20 11:49:51 CET,400,-127.00000,,,,,,,,,
2021-03-20 11:50:08 CET,401,-127.00000,,,,,,,,,
2021-03-20 11:50:24 CET,402,-127.00000,,,,,,,,,
2021-03-20 11:50:42 CET,403,-127.00000,,,,,,,,,
2021-03-20 11:50:58 CET,404,-127.00000,,,,,,,,,
2021-03-20 11:51:14 CET,405,-127.00000,,,,,,,,,
2021-03-20 11:51:29 CET,406,-127.00000,,,,,,,,,
2021-03-20 11:51:45 CET,407,-127.00000,,,,,,,,,
2021-03-20 11:52:00 CET,408,-127.00000,,,,,,,,,
2021-03-20 11:52:23 CET,409,-127.00000,,,,,,,,,
2021-03-20 11:52:40 CET,410,-127.00000,,,,,,,,,
2021-03-20 11:52:57 CET,411,-127.00000,,,,,,,,,
2021-03-20 11:53:14 CET,412,-127.00000,,,,,,,,,
2021-03-20 11:53:30 CET,413,-127.00000,,,,,,,,,
2021-03-20 11:53:47 CET,414,-127.00000,,,,,,,,,
2021-03-20 11:54:03 CET,415,-127.00000,,,,,,,,,
2021-03-20 11:54:25 CET,416,-127.00000,,,,,,,,,
2021-03-20 11:54:41 CET,417,-127.00000,,,,,,,,,
2021-03-20 11:54:57 CET,418,-127.00000,,,,,,,,,
2021-03-20 11:55:14 CET,419,-127.00000,,,,,,,,,
2021-03-20 11:55:31 CET,420,-127.00000,,,,,,,,,
2021-03-20 11:55:47 CET,421,-127.00000,,,,,,,,,
2021-03-20 11:56:03 CET,422,-127.00000,,,,,,,,,
2021-03-20 11:56:19 CET,423,-127.00000,,,,,,,,,
2021-03-20 11:56:37 CET,424,-127.00000,,,,,,,,,
2021-03-20 11:56:53 CET,425,-127.00000,,,,,,,,,
2021-03-20 11:57:09 CET,426,-127.00000,,,,,,,,,
2021-03-20 11:57:26 CET,427,-127.00000,,,,,,,,,
2021-03-20 11:57:44 CET,428,-127.00000,,,,,,,,,
2021-03-20 11:58:01 CET,429,-127.00000,,,,,,,,,
